age,fnlwgt,education,education.num,marital.status,occupation,capital.gain,capital.loss,hours.per.week,is_US,is_White,is_Male,income
51,197163,14,15,0,13,0,2559,50,1,1,0,1
38,346766,8,9,3,3,0,0,40,1,1,0,0
54,102828,8,9,5,10,0,0,49,1,1,1,0
18,195372,6,7,0,0,0,0,20,1,1,0,0
48,193775,12,13,3,3,0,0,38,1,1,1,1
27,153546,10,11,5,0,0,0,36,1,1,0,1
50,129673,12,13,3,12,0,0,50,1,1,0,1
37,187046,9,10,5,13,0,0,40,1,1,1,1
32,97723,8,9,5,10,0,1672,40,1,1,1,0
61,203445,9,10,4,3,0,0,40,1,1,0,0
48,182566,12,13,5,11,0,0,40,1,0,1,1
62,140851,8,9,5,0,0,0,40,1,1,1,1
41,65372,15,16,3,11,0,0,50,1,1,0,1
44,152150,11,12,2,12,0,0,40,1,1,1,0
34,199934,9,10,5,3,0,0,40,1,0,1,1
61,232308,8,9,5,5,0,0,45,1,1,1,1
38,51838,8,9,5,13,0,0,40,1,1,0,0
40,287008,14,15,5,13,15024,0,55,0,1,1,1
41,191451,13,14,3,12,0,0,60,1,0,0,1
22,113760,6,7,0,0,0,0,30,1,1,0,0
31,310773,9,10,2,11,0,0,40,0,1,0,0
17,173497,6,7,0,13,0,0,15,1,0,1,0
46,184883,4,5,5,2,0,0,40,1,1,0,0
36,58602,2,3,0,0,0,0,35,1,1,1,0
40,226505,8,9,5,3,0,0,46,1,1,0,1
41,132222,14,15,5,13,0,2415,40,1,1,1,1
68,140852,8,9,5,11,0,0,40,1,1,1,0
44,160943,8,9,5,5,0,0,40,1,0,1,0
28,198813,8,9,0,1,0,0,40,1,0,0,0
24,100321,9,10,3,10,0,0,48,1,1,1,0
52,313243,8,9,5,10,0,0,55,1,1,1,1
35,159179,9,10,0,11,0,0,40,1,1,1,0
35,143058,12,13,5,13,0,0,60,1,1,1,0
32,134886,8,9,5,3,0,0,40,1,1,0,1
36,112512,7,8,2,0,0,0,40,0,1,0,0
33,144064,15,16,5,13,0,0,55,1,1,1,1
42,221172,12,13,5,12,0,0,40,1,1,1,1
20,157145,9,10,0,4,0,2258,10,1,1,1,0
55,153451,8,9,5,9,0,1887,40,1,1,0,1
36,256636,8,9,3,12,0,0,40,1,1,1,0
59,132717,5,6,5,4,0,0,40,1,1,1,0
50,50178,8,9,5,9,0,0,40,1,1,1,1
30,425528,8,9,0,7,0,0,70,1,1,1,0
43,209894,8,9,5,3,0,0,40,1,1,0,1
35,84848,9,10,0,1,0,0,40,1,1,0,0
42,331651,13,14,0,13,8614,0,50,1,1,0,1
56,202220,9,10,2,9,0,0,38,1,0,0,0
45,88781,12,13,5,10,0,0,40,0,1,1,1
30,149531,9,10,5,11,0,0,40,1,1,1,0
49,186982,9,10,2,12,0,0,45,1,1,0,1
39,306646,9,10,5,11,3103,0,50,1,1,1,1
30,161599,8,9,5,1,0,0,40,1,1,1,1
52,89534,8,9,5,10,0,0,40,1,1,1,1
24,229826,8,9,0,11,0,0,30,1,1,1,0
31,74501,8,9,3,0,0,0,30,1,1,0,0
52,175029,5,6,5,10,0,0,35,1,1,1,0
19,159313,8,9,0,1,0,0,40,1,1,1,0
17,228253,5,6,0,1,0,0,10,1,1,1,0
20,123901,8,9,0,10,0,0,40,1,1,0,0
35,272476,11,12,5,0,0,0,35,1,1,0,1
44,252202,8,9,3,3,0,0,40,1,1,0,0
57,171242,9,10,5,13,0,0,40,1,1,1,1
50,48358,8,9,5,10,7688,0,40,1,1,1,1
65,113323,12,13,5,12,0,0,40,1,1,1,1
33,222221,8,9,5,12,7298,0,45,1,1,1,1
60,141637,13,14,5,13,0,0,40,1,1,1,1
41,146659,9,10,3,2,0,0,40,0,1,0,0
27,29174,12,13,0,13,0,0,40,1,1,0,0
22,119838,9,10,0,0,0,0,10,1,1,1,0
55,463072,12,13,5,13,0,0,60,1,1,1,1
41,49572,9,10,5,12,0,0,60,1,1,1,0
35,97277,14,15,5,13,0,0,65,1,1,1,1
29,133937,12,13,5,13,0,0,40,1,1,1,1
23,213811,12,13,0,12,0,0,40,1,1,0,0
32,156464,8,9,5,10,0,0,40,1,1,1,0
24,493034,12,13,0,13,0,0,40,1,0,1,0
27,142075,9,10,0,0,0,0,24,1,1,1,0
33,202642,12,13,2,13,0,0,40,0,0,0,0
31,200192,8,9,3,3,0,0,40,0,1,0,0
46,192779,11,12,3,3,0,2258,38,1,1,1,1
41,143046,13,14,0,3,0,0,40,1,1,0,0
61,197286,3,4,5,2,0,0,40,1,1,1,0
30,89735,10,11,5,13,0,0,40,1,1,1,1
30,314310,12,13,5,13,0,0,40,1,1,1,1
30,373914,6,7,5,10,0,0,40,1,1,1,0
43,194726,8,9,3,10,0,0,35,1,1,1,0
40,34722,9,10,3,5,0,0,48,1,1,1,1
40,197012,12,13,3,9,8614,0,40,0,1,0,1
21,45607,9,10,0,0,0,0,40,1,1,0,0
37,214738,8,9,5,2,0,0,40,1,1,1,0
47,104521,10,11,5,13,0,0,40,1,1,1,1
23,39615,9,10,0,1,0,0,10,1,1,1,0
51,209320,14,15,0,13,3325,0,40,1,1,1,0
42,93770,8,9,5,2,0,0,40,1,1,0,1
24,72143,12,13,0,11,0,0,20,1,1,0,0
37,415500,9,10,5,2,0,0,40,1,0,1,1
23,210797,9,10,5,10,0,0,40,1,1,1,0
42,176286,11,12,5,12,0,0,40,1,1,1,1
38,120074,12,13,5,2,0,0,50,1,1,1,1
43,130126,9,10,5,12,15024,0,45,1,1,1,1
48,238966,9,10,3,12,0,0,40,1,1,1,0
25,299908,9,10,5,12,0,0,40,1,0,0,1
36,32709,9,10,3,11,3325,0,45,1,1,0,0
59,131916,8,9,5,2,0,0,40,0,1,0,1
57,353808,9,10,5,11,0,0,60,1,1,1,1
48,197702,9,10,5,5,0,0,40,1,1,1,0
45,481987,13,14,5,9,0,0,18,1,1,1,1
51,255412,12,13,5,12,0,0,50,0,1,1,1
34,121966,12,13,1,3,0,0,45,1,1,0,0
39,123945,8,9,5,3,0,0,40,1,1,0,1
21,47541,8,9,3,2,0,0,40,1,1,1,0
33,137184,11,12,3,12,0,0,50,1,1,1,1
39,327164,13,14,5,12,0,0,45,1,1,1,0
33,31481,12,13,1,0,0,0,24,1,1,0,0
34,345705,8,9,0,10,0,0,45,1,1,1,1
59,102442,12,13,5,13,0,0,45,1,1,0,1
53,162576,3,4,5,9,0,0,99,1,1,1,0
25,202560,9,10,0,0,0,0,40,1,1,0,0
38,275338,12,13,3,11,1151,0,40,1,1,0,0
37,120590,8,9,5,10,0,0,45,1,1,1,1
51,183611,11,12,3,12,0,0,55,0,1,1,0
23,42706,9,10,0,13,0,0,45,1,1,1,0
46,120131,12,13,5,0,0,0,30,1,1,1,1
40,548664,8,9,5,10,0,0,15,1,1,1,0
20,54012,8,9,0,1,0,0,40,1,1,1,0
28,303440,12,13,2,12,0,0,50,1,1,0,1
19,194905,9,10,0,0,0,0,12,1,1,0,0
56,146326,8,9,5,5,0,0,50,1,1,1,0
33,111746,11,12,5,10,0,0,45,0,1,1,0
61,260167,8,9,4,13,0,0,40,1,1,0,0
27,93235,8,9,0,11,0,0,30,1,1,1,0
51,203334,15,16,3,12,0,0,45,1,1,0,1
50,172511,9,10,5,10,0,0,40,1,1,1,1
38,421446,12,13,5,12,0,0,50,1,0,1,1
46,149949,9,10,5,10,0,0,40,1,1,1,0
40,167265,13,14,3,13,0,0,43,1,1,1,0
32,339773,9,10,5,12,0,0,40,1,1,1,1
34,349148,9,10,5,10,0,0,40,1,1,1,0
37,99146,12,13,5,12,0,1977,50,1,1,1,1
44,103233,12,13,0,3,0,0,40,1,0,0,0
42,367292,9,10,5,7,0,0,40,1,1,1,1
43,142444,9,10,3,11,0,0,55,1,1,0,1
59,146391,15,16,5,13,0,0,50,1,1,1,1
40,289403,12,13,2,3,0,0,35,1,0,1,0
54,142169,8,9,0,1,0,0,40,1,1,1,0
41,197372,8,9,5,10,0,0,60,1,1,1,1
53,321865,13,14,5,12,0,0,40,1,1,1,1
29,159782,13,14,5,13,0,0,45,1,1,0,1
22,189950,12,13,0,13,0,0,55,1,1,1,0
27,203776,11,12,5,12,0,0,55,1,1,1,0
18,352640,8,9,0,3,0,0,40,1,1,0,0
49,231961,15,16,3,13,0,0,50,1,1,1,1
62,115763,13,14,5,13,0,0,40,1,1,0,1
43,83411,9,10,5,11,0,0,50,1,1,1,1
18,126125,8,9,0,0,0,0,20,1,1,1,0
29,247053,8,9,2,0,0,0,40,1,1,0,0
43,55213,8,9,5,2,0,1977,52,1,1,1,1
47,180551,9,10,5,5,0,0,50,1,1,1,0
37,186434,8,9,5,0,0,0,40,1,0,1,1
65,178771,8,9,5,12,0,0,40,1,1,1,0
38,27997,10,11,3,10,0,0,40,1,1,1,0
27,176972,10,11,0,10,0,0,40,1,1,1,0
27,372500,2,3,5,1,0,0,45,0,1,1,0
37,112497,13,14,5,12,0,0,50,1,1,1,1
40,179717,12,13,3,11,0,1564,60,1,1,1,1
50,121441,6,7,0,12,0,2444,40,1,1,1,1
35,77146,12,13,5,11,0,0,45,1,1,1,1
31,339482,8,9,5,10,0,1848,40,1,1,1,1
54,326156,9,10,5,10,0,0,40,1,1,1,1
54,174102,9,10,0,12,0,0,40,1,1,1,1
26,287233,12,13,5,13,0,0,40,1,0,0,1
51,172962,15,16,5,13,0,0,40,1,1,1,1
29,247151,6,7,3,2,0,0,40,1,1,0,0
63,101996,13,14,3,13,0,0,40,1,1,1,1
29,132686,14,15,0,13,0,0,50,0,1,1,1
26,197967,8,9,5,11,0,0,65,1,1,1,0
46,117849,13,14,5,12,0,0,55,1,1,1,1
72,192732,8,9,5,1,0,0,20,1,1,1,0
38,96185,8,9,3,0,0,0,32,1,0,0,0
48,123075,13,14,5,13,0,0,35,1,1,1,1
31,246439,9,10,5,4,7298,0,50,1,1,1,1
56,32446,9,10,5,10,0,0,40,1,1,1,1
22,276494,8,9,0,1,0,0,40,1,0,1,0
31,255004,12,13,0,12,0,1741,38,1,1,1,0
30,275632,8,9,5,2,0,0,45,1,1,1,0
44,315406,6,7,5,4,0,0,88,1,1,1,0
27,134890,12,13,0,9,0,0,50,1,1,1,0
51,178241,8,9,5,2,0,0,40,1,0,1,1
28,67386,8,9,0,0,0,0,40,1,1,0,0
19,93518,9,10,0,11,0,0,20,1,1,0,0
43,198316,9,10,5,10,0,0,40,1,1,1,0
64,194894,15,16,0,13,4787,0,40,1,1,0,1
61,230292,9,10,5,3,7688,0,40,1,1,1,1
47,156926,12,13,5,12,0,0,45,0,1,1,1
35,422933,12,13,0,0,0,0,37,1,1,1,0
28,152951,8,9,3,1,0,0,40,1,1,1,0
29,289991,8,9,0,5,0,0,55,1,1,1,0
59,202682,8,9,5,10,0,0,40,1,1,1,0
35,48779,8,9,5,4,0,0,35,1,1,1,0
34,167063,8,9,0,7,0,0,40,1,1,1,0
67,123393,6,7,5,5,0,0,40,1,1,1,0
39,76417,13,14,5,13,0,0,40,1,1,1,1
36,218490,11,12,5,10,0,0,35,1,1,1,0
38,192337,13,14,5,13,0,0,40,0,1,1,1
52,321959,9,10,5,9,0,0,40,1,0,1,1
54,278230,9,10,3,4,10520,0,30,1,1,0,1
25,224943,9,10,1,13,0,0,40,1,0,1,0
40,111483,12,13,5,12,7298,0,40,1,1,1,1
32,373263,8,9,5,12,0,0,40,1,1,0,0
37,269329,10,11,3,13,8614,0,45,1,1,0,1
44,212894,14,15,3,13,0,0,55,1,1,1,1
37,86551,12,13,5,12,0,0,50,1,1,1,1
83,240150,5,6,5,4,20051,0,50,1,1,1,1
33,262439,8,9,5,3,0,0,35,1,1,0,1
30,197886,9,10,0,11,0,0,45,1,1,1,1
33,198452,11,12,3,11,0,0,45,1,1,0,0
27,347153,9,10,0,5,0,0,40,1,1,1,0
45,205100,12,13,5,12,15024,0,60,1,1,1,1
48,190072,9,10,3,12,0,0,50,1,1,1,1
54,288992,5,6,3,13,14344,0,68,1,1,1,1
32,222900,12,13,2,13,0,0,50,1,1,0,1
23,377121,9,10,0,0,0,0,25,1,1,0,0
21,152540,8,9,0,3,0,0,35,1,1,0,0
42,212894,10,11,5,3,2407,0,40,1,1,1,0
29,247445,8,9,3,11,0,0,45,1,1,1,0
58,310085,2,3,5,2,0,0,40,1,1,1,0
36,233571,9,10,3,12,0,0,4,1,1,0,0
39,216473,12,13,5,12,0,0,60,1,1,1,1
45,20534,9,10,5,2,0,0,84,1,1,1,1
28,175710,12,13,5,12,0,0,40,1,1,0,1
55,185436,9,10,5,12,0,0,70,1,1,1,1
34,345360,12,13,5,9,0,0,40,0,1,1,0
50,98975,12,13,5,12,15024,0,40,1,1,1,1
47,194698,8,9,5,5,0,0,50,1,1,1,0
31,373432,12,13,5,13,7298,0,55,1,1,1,1
42,50122,8,9,5,11,0,0,60,1,1,1,0
43,972354,9,10,5,0,0,0,48,1,1,1,0
50,226497,9,10,5,7,0,0,52,1,1,1,1
31,229636,9,10,5,10,0,0,45,0,1,1,0
64,31826,8,9,5,12,0,0,45,1,1,1,1
41,195661,9,10,5,5,0,0,54,1,1,1,0
27,38599,7,8,0,5,0,0,40,1,1,1,0
30,122042,13,14,5,12,0,0,45,1,1,1,1
39,363630,8,9,5,3,7688,0,52,1,0,1,1
47,324791,13,14,5,13,0,1887,50,1,1,1,1
36,220696,8,9,3,2,0,0,40,1,1,1,0
51,180195,8,9,5,11,0,0,50,1,1,1,0
24,333505,8,9,1,5,0,0,40,0,1,1,0
31,382368,9,10,0,3,0,0,40,0,1,1,0
18,54440,9,10,0,0,0,0,30,1,1,1,0
23,111296,6,7,0,10,0,0,50,0,1,1,0
67,195161,13,14,5,13,20051,0,60,1,1,1,1
90,195433,8,9,5,10,0,0,30,1,1,1,0
49,252079,9,10,5,5,0,0,40,1,1,1,1
55,70088,13,14,5,13,0,0,40,1,1,1,1
73,123160,5,6,4,0,0,0,10,1,1,0,0
26,294400,8,9,5,7,0,0,38,1,1,1,0
41,34987,12,13,5,13,0,0,35,1,1,1,1
58,248841,8,9,5,11,15024,0,40,1,1,1,1
21,32639,9,10,0,13,0,0,20,1,1,1,0
26,410240,6,7,0,10,0,0,40,1,1,1,0
36,94954,8,9,3,5,0,0,40,1,1,0,0
65,24824,8,9,5,10,0,0,40,1,1,1,0
34,384150,12,13,5,12,0,0,40,1,1,1,1
37,39089,9,10,5,12,3103,0,50,1,1,1,1
29,273771,13,14,0,13,0,0,45,1,1,1,0
52,115851,8,9,5,10,0,0,40,1,1,1,0
28,133625,8,9,5,5,0,0,40,1,0,1,0
26,153434,8,9,0,0,0,0,24,1,1,1,0
69,230417,15,16,5,13,0,0,40,0,1,1,1
52,204402,8,9,5,5,0,0,85,1,1,1,1
49,122177,8,9,0,1,0,0,80,1,1,1,0
28,339002,8,9,0,5,0,0,20,1,1,1,0
27,189777,8,9,5,10,0,0,40,1,1,1,0
38,234901,13,14,5,12,0,1977,60,1,1,1,1
36,185607,8,9,0,0,0,0,30,1,1,0,0
47,178341,5,6,5,2,0,0,46,1,1,1,1
59,309124,8,9,5,5,0,0,40,1,1,1,1
37,98725,12,13,0,9,0,0,42,1,1,0,0
30,310889,10,11,5,12,0,0,50,1,1,1,1
29,151382,10,11,3,1,0,0,50,1,1,1,0
63,236338,8,9,5,11,0,0,35,1,1,0,0
44,124747,8,9,5,12,3103,0,40,1,1,0,1
36,461337,9,10,5,3,0,0,40,1,1,0,0
27,588905,8,9,5,10,0,0,40,1,1,1,0
48,101299,8,9,5,10,0,0,40,1,1,1,1
58,21626,10,11,3,11,2202,0,56,1,1,1,0
44,197558,14,15,5,13,0,0,70,1,1,1,1
35,268661,9,10,5,11,0,0,50,1,1,1,0
60,198170,12,13,5,12,0,0,45,1,1,1,1
51,172281,12,13,5,12,0,0,35,1,1,1,1
32,188048,12,13,0,3,0,0,40,1,1,0,0
36,659504,12,13,5,12,0,0,45,1,0,1,1
66,196674,12,13,5,11,0,0,15,1,1,1,1
50,391016,12,13,3,12,0,0,30,1,1,1,0
28,261278,10,11,0,9,0,0,40,1,0,0,0
33,400943,13,14,5,13,0,0,50,1,1,1,1
60,205246,8,9,0,12,0,2559,50,1,0,1,1
35,24106,9,10,5,12,0,0,40,1,1,1,1
28,100829,12,13,5,12,0,0,50,1,1,0,1
33,356823,12,13,0,13,10520,0,45,1,1,0,1
42,209752,14,15,5,12,0,0,55,1,1,1,1
43,177905,8,9,5,1,3908,0,40,1,1,1,0
21,344492,9,10,0,0,0,0,30,1,1,0,0
47,207120,10,11,5,12,0,0,38,1,1,1,1
42,373469,8,9,5,10,0,0,40,1,1,1,1
38,205852,12,13,5,12,0,0,40,1,1,1,1
21,226181,12,13,0,1,0,0,40,1,1,1,0
35,412379,8,9,0,0,0,0,40,1,1,0,0
46,191204,10,11,0,12,0,0,40,1,1,0,0
20,24967,8,9,0,4,0,0,47,1,1,1,0
41,116493,8,9,3,10,13550,0,44,1,1,1,1
35,112160,8,9,5,11,0,0,40,1,1,1,0
47,107231,15,16,5,13,0,0,35,1,1,1,1
61,96073,14,15,5,13,0,0,50,0,1,1,1
40,123306,14,15,5,13,0,0,45,1,1,1,1
45,270842,13,14,3,12,0,0,50,1,1,0,1
44,335248,9,10,3,3,0,0,40,1,1,0,0
38,236391,12,13,5,12,7688,0,40,1,1,1,1
41,149102,12,13,5,12,0,0,60,1,1,1,1
42,30759,8,9,5,10,0,0,35,1,1,1,0
32,152940,9,10,5,11,0,0,40,1,1,1,1
30,236543,9,10,5,13,0,0,68,1,1,1,0
43,36924,13,14,5,13,0,0,40,1,1,1,1
52,72257,9,10,5,11,0,0,50,1,1,1,0
44,245317,9,10,5,10,0,0,56,1,1,1,1
45,37306,12,13,5,13,0,0,45,1,1,1,1
29,376302,10,11,5,9,0,0,35,0,1,0,1
19,208513,8,9,0,10,0,0,40,1,1,1,0
38,334366,9,10,5,4,0,0,15,1,1,0,0
29,186733,8,9,5,10,0,0,50,1,1,1,0
34,236415,9,10,0,3,0,0,18,1,1,0,0
45,363087,8,9,2,2,0,0,40,1,0,0,0
38,124665,12,13,0,10,0,0,20,1,1,0,0
35,65624,12,13,5,12,0,0,50,1,1,1,1
64,96076,10,11,5,12,0,0,40,1,1,1,1
56,62539,6,7,4,0,0,0,65,0,1,0,1
52,152795,9,10,5,10,0,0,40,1,1,1,0
70,141742,10,11,5,2,9386,0,50,1,1,1,1
69,370837,12,13,3,1,0,0,40,1,1,1,0
73,161027,2,3,5,7,0,0,20,1,1,1,0
26,177035,6,7,3,0,0,0,40,1,1,0,0
51,205100,8,9,5,12,0,0,40,1,1,0,0
59,107287,5,6,4,12,0,2559,50,1,1,0,1
54,315804,8,9,3,10,0,0,40,1,1,1,0
50,145409,8,9,5,5,0,0,50,1,1,1,1
41,173682,13,14,5,2,0,0,40,1,1,1,0
27,19395,9,10,5,1,0,0,35,1,1,0,0
43,187322,12,13,5,10,0,0,40,1,1,1,1
52,139176,8,9,5,11,0,0,8,1,1,1,0
43,373403,10,11,5,10,0,0,40,1,1,1,0
44,195545,8,9,3,2,0,0,40,1,0,0,0
26,113571,8,9,0,5,0,0,70,1,1,1,0
64,298301,8,9,5,0,0,0,40,1,1,1,0
41,344329,8,9,5,0,0,0,10,1,1,1,0
17,452406,6,7,0,11,0,0,15,1,0,0,0
50,150941,8,9,3,2,0,0,44,1,0,0,0
54,123374,3,4,5,10,0,0,40,1,1,1,0
58,146477,13,14,5,12,15024,0,40,0,1,1,1
26,276075,9,10,5,3,0,0,40,1,0,1,0
35,105803,9,10,5,10,0,0,50,1,1,1,1
51,175070,11,12,5,11,5178,0,45,1,1,1,1
52,129177,12,13,4,0,0,2824,20,1,1,0,1
30,123397,8,9,0,1,0,0,40,1,1,0,0
34,300681,9,10,5,13,0,0,40,0,0,1,1
43,195258,8,9,5,10,0,0,40,1,1,1,1
48,276664,15,16,5,13,0,1902,50,1,1,1,1
37,154641,11,12,5,4,2105,0,50,1,1,1,0
39,91711,13,14,5,12,0,0,40,1,1,1,1
32,295282,8,9,5,10,0,0,48,1,1,1,0
50,305319,3,4,5,10,0,0,40,1,1,1,0
38,383239,5,6,5,10,3103,0,40,1,1,1,1
65,184965,15,16,5,12,99999,0,40,1,1,1,1
49,229737,14,15,5,13,99999,0,37,1,1,1,1
39,251710,5,6,1,0,0,1721,15,1,1,0,0
45,168262,8,9,5,2,0,1887,40,1,1,1,1
49,193960,13,14,5,13,0,1902,40,1,1,1,1
52,185407,12,13,5,12,0,0,50,1,1,1,1
44,210525,9,10,5,5,0,0,40,1,1,1,0
29,251854,8,9,0,7,0,0,40,1,0,0,0
51,215647,8,9,3,13,0,0,43,1,1,0,0
51,125417,13,14,5,12,0,0,42,1,1,1,1
39,149833,12,13,3,13,0,0,40,1,1,0,0
31,184307,9,10,3,10,0,0,40,1,1,1,0
28,218887,8,9,0,4,0,0,35,1,1,0,0
31,161631,9,10,3,3,0,0,40,1,1,0,0
49,187370,13,14,5,12,15024,0,50,1,1,1,1
43,35662,15,16,5,13,0,0,70,1,1,0,1
45,353012,8,9,3,5,0,0,40,1,1,1,0
36,405644,8,9,5,10,0,0,35,0,1,1,0
42,50356,8,9,5,12,0,0,40,1,1,1,0
32,204792,6,7,5,4,0,0,40,1,1,1,0
57,245193,13,14,5,12,0,0,60,1,1,1,1
17,165918,6,7,0,1,0,0,20,0,1,1,0
49,139268,8,9,5,10,7298,0,40,1,1,1,1
65,172684,12,13,5,12,0,0,44,0,1,1,1
29,329426,8,9,0,7,0,0,40,1,1,1,0
41,116825,13,14,5,13,0,0,55,1,1,1,1
19,55284,8,9,0,11,0,0,35,1,1,0,0
18,40293,8,9,0,4,0,0,40,1,1,1,0
42,152071,14,15,5,13,0,0,60,0,1,1,1
47,287828,12,13,5,12,0,0,40,1,1,0,1
45,122206,11,12,5,12,0,0,50,1,1,1,1
42,170230,12,13,3,12,0,0,55,1,1,0,1
53,22978,13,14,5,12,0,0,50,1,1,0,1
51,355954,9,10,5,10,0,0,60,1,1,1,1
90,46786,12,13,5,11,9386,0,15,1,1,1,1
30,194827,9,10,5,10,0,1740,40,1,1,1,0
33,159303,8,9,3,0,0,0,40,1,1,0,0
40,220460,8,9,0,10,0,0,40,0,1,1,0
60,389254,8,9,5,11,0,0,40,1,1,1,1
41,235167,2,3,1,6,0,0,32,0,1,0,0
58,87510,5,6,5,10,0,0,40,1,1,1,0
49,163229,8,9,5,7,0,0,56,1,1,1,0
33,101345,8,9,5,12,0,0,42,0,1,0,1
49,120629,9,10,4,11,0,0,30,1,1,0,0
26,105787,8,9,0,10,0,0,36,1,1,1,0
44,277783,13,14,0,4,0,0,99,1,1,1,0
47,158451,13,14,5,13,0,0,2,1,1,0,1
74,129879,8,9,4,3,15831,0,40,1,1,0,1
36,209629,8,9,5,2,0,0,40,1,1,1,0
32,42617,9,10,3,13,0,0,30,1,1,0,0
45,178922,8,9,0,11,0,0,20,1,1,0,0
45,357540,12,13,5,11,0,2002,55,1,1,1,0
57,161662,12,13,5,12,7688,0,60,1,1,1,1
39,89508,12,13,5,11,0,0,40,1,1,1,0
24,32921,9,10,0,4,0,0,50,1,1,1,0
63,106648,8,9,5,0,0,0,12,1,1,1,0
41,806552,9,10,5,11,0,0,50,1,1,1,1
33,170979,14,15,5,13,0,1887,40,1,1,1,1
39,176634,11,12,0,9,0,0,40,1,1,0,0
66,210825,9,10,5,9,0,0,40,1,1,1,1
46,161386,4,5,5,3,0,0,50,1,1,0,0
22,264710,12,13,0,9,0,0,40,1,1,0,0
38,411797,10,11,3,3,0,0,40,1,1,0,0
55,349910,8,9,5,4,0,0,45,1,1,1,1
63,208862,8,9,0,10,0,0,40,1,1,1,0
25,66935,12,13,0,0,0,0,40,1,1,1,0
42,189956,12,13,3,13,0,0,30,1,0,0,0
42,147510,12,13,2,13,0,0,40,1,1,1,0
65,210381,12,13,5,12,99999,0,65,1,1,1,1
23,209770,8,9,0,3,0,0,40,1,1,0,0
39,172855,8,9,3,3,0,0,40,1,0,0,0
41,139907,10,11,2,10,0,0,30,1,1,1,0
20,293297,9,10,0,0,0,0,35,1,1,1,0
36,32776,12,13,5,12,0,1977,40,1,1,1,1
39,206951,12,13,5,13,0,0,40,1,1,1,1
36,411797,12,13,0,13,0,0,35,1,1,0,1
62,75478,12,13,5,12,0,0,40,1,1,1,0
54,181132,8,9,5,2,0,0,40,0,1,1,1
42,281315,12,13,0,13,0,0,50,1,1,1,0
48,149640,13,14,0,12,0,0,40,1,1,1,0
45,186256,8,9,3,10,0,0,40,1,1,1,0
50,155118,8,9,3,12,99999,0,35,1,1,0,1
49,287647,13,14,3,11,4787,0,45,1,1,1,1
60,207665,8,9,5,9,0,0,40,1,1,0,1
63,96299,8,9,3,5,0,0,45,1,1,1,1
41,124956,12,13,3,12,0,0,90,1,0,0,1
22,187052,6,7,0,11,0,0,30,1,1,0,0
20,241951,8,9,0,1,0,0,45,1,1,1,0
21,119156,9,10,0,2,0,0,20,1,1,1,0
46,155489,11,12,5,10,0,0,44,1,1,1,1
41,200574,14,15,5,13,0,1977,60,1,1,1,1
33,251120,12,13,5,11,7688,0,50,1,1,1,1
45,462440,6,7,4,0,0,0,20,1,0,0,0
61,136787,9,10,5,3,0,0,40,1,1,1,1
29,107458,8,9,5,5,0,0,40,1,1,1,0
25,40915,12,13,0,12,0,0,40,1,1,0,1
25,113436,9,10,0,3,0,0,15,1,1,1,0
47,274800,12,13,5,13,0,0,60,1,1,1,0
47,323798,12,13,5,12,0,0,40,1,1,1,1
58,31732,9,10,5,11,0,0,45,1,1,1,1
41,194710,8,9,0,12,0,0,40,1,1,0,0
56,210731,3,4,3,11,0,0,20,0,1,1,0
36,239074,11,12,5,0,0,0,40,1,1,1,0
51,234057,8,9,5,10,0,0,45,1,1,1,1
37,175390,8,9,3,2,0,0,40,1,0,0,0
33,34080,9,10,5,7,0,0,40,1,1,1,1
32,160594,9,10,0,0,0,0,35,1,1,1,0
44,187629,11,12,0,10,0,0,25,1,1,1,0
32,207685,8,9,5,1,3908,0,40,1,0,0,0
43,289669,13,14,3,13,0,2547,40,1,1,0,1
39,43712,8,9,5,12,7298,0,40,1,1,1,1
25,240081,8,9,0,11,0,0,40,1,0,1,0
23,32950,12,13,0,11,0,0,40,1,1,1,0
32,62272,8,9,3,12,0,0,40,1,1,0,0
48,159854,1,2,5,0,0,0,40,1,1,1,0
44,183342,14,15,5,12,0,0,55,1,1,1,1
56,212864,8,9,5,5,0,0,40,1,1,1,1
26,212798,12,13,0,12,0,0,45,1,1,0,0
45,84298,10,11,5,12,0,1977,50,1,1,1,1
29,280344,12,13,5,11,0,0,40,1,1,1,1
46,224202,9,10,5,11,0,0,50,1,1,1,0
43,130126,12,13,5,12,15024,0,50,1,1,1,1
65,350498,12,13,5,3,10605,0,20,1,1,1,1
39,99065,12,13,5,1,0,0,40,0,1,0,1
30,183620,8,9,5,11,0,0,45,1,1,1,0
46,102569,13,14,5,12,15024,0,65,1,1,1,1
39,124090,4,5,5,10,0,0,40,1,1,1,0
44,257758,15,16,5,13,0,0,40,1,1,1,1
27,113870,13,14,0,5,0,0,40,1,1,1,0
54,99185,15,16,5,13,15024,0,45,1,1,1,1
45,232586,9,10,5,10,0,0,50,1,1,1,1
43,304906,12,13,5,11,0,0,45,1,1,1,1
41,439919,2,3,5,4,3411,0,40,0,1,1,0
30,235124,8,9,5,5,99999,0,40,1,1,1,1
50,140592,8,9,5,2,0,0,40,1,1,0,0
48,107231,12,13,5,12,99999,0,50,1,1,1,1
40,94080,11,12,5,12,0,0,40,1,1,1,1
38,368140,12,13,5,12,0,0,50,1,1,1,1
50,143664,12,13,0,12,0,0,40,1,1,1,0
57,190997,12,13,5,12,0,0,50,1,1,1,1
36,280169,13,14,5,12,0,0,50,1,1,1,1
